id,code,name,industry,foundation,sales,profit,cagr,answer1,answer2,
3410,3223,エスエルディー,居酒屋・バー,http://www.sld-inc.com/,55,-1,13,1,4,
3411,9425,日本テレホン,携帯電話販売,http://www.n-tel.co.jp/,57,-1,-2,1,4,
3412,4995,サンケイ化学,機能性化学（農薬）,http://www.sankei-chem.com/,63,-1,-1,1,4,
3413,3070,アマガサ,靴専門店,http://www.amagasa-co.com/,66,-1,1,1,4,
3414,3754,エキサイト,ポータルサイト,http://www.excite.co.jp/,67,-1,-4,1,4,
3415,3189,ANAP,アパレル専門店,http://www.anap.co.jp/,71,-1,-3,1,4,
3416,9087,タカセ,トラック（企業物流）,http://www.takase.co.jp/,88,-1,0,1,4,
3417,7922,三光産業,包装・ラベル印刷,http://www.sankosangyo.co.jp/,99,-1,-2,1,4,
3418,7923,トーイン,包装資材（プラスチック類）,http://www.toin.co.jp/,110,-1,0,1,4,
3419,9479,インプレスホールディングス,出版（雑誌社）,http://www.impressholdings.com/,113,-1,1,1,4,
3420,2743,ピクセルカンパニーズ,OA機器サプライ,http://pixel-cz.co.jp/,177,-1,-3,1,4,
3421,9876,コックス,カジュアル衣料専門店,http://www.cox-online.co.jp/,210,-1,-2,1,4,
3422,1914,日本基礎技術,地盤改良工事,http://www.jafec.co.jp/,211,-1,4,1,4,
3423,6205,OKK,工作機械,http://www.okk.co.jp/,236,-1,-1,1,4,
3424,4100,戸田工業,酸化鉄・チタン,http://www.todakogyo.co.jp/,279,-1,-3,1,4,
3425,7623,サンオータス,自動車販売,http://www.sunautas.co.jp/,297,-1,-4,1,4,
3426,7601,ポプラ,コンビニエンスストア,http://www.poplar-cvs.co.jp/,333,-1,-10,1,4,
3427,3168,黒谷,金属卸,http://www.kurotani.co.jp/,430,-1,-4,1,4,
3428,9418,U-NEXT,通信回線販売,http://unext.co.jp/,458,-1,24,1,4,
3429,7455,三城ホールディングス,眼鏡・コンタクトレンズ販売,http://www.paris-miki.com/,499,-1,-2,1,4,
3430,6986,双葉電子工業,産業用ランプ・光源,http://www.futaba.co.jp/,642,-1,2,1,4,
3431,3344,ワンダーコーポレーション,ゲームソフト販売店,http://www.wonder.co.jp/,742,-1,1,1,4,
3432,3165,フーマイスターエレクトロニクス,電子部品・半導体商社,http://www.fuco-ele.co.jp/,787,-1,0,1,4,
3433,7421,カッパ・クリエイト,持ち帰り・回転寿司,http://www.kappa-create.co.jp/,794,-1,-3,1,4,
3434,2719,キタムラ,写真制作・加工・販売,http://www.kitamura.co.jp/,1413,-1,0,1,4,
3435,7274,ショーワ,サスペンション,http://www.showa1.com/,2595,-1,2,1,4,
3436,9101,日本郵船,外航海運,http://www.nyk.com/,19239,-1,0,1,4,
3437,3358,ワイエスフード,中華麺,http://www.ys-food.jp/,18,-2,-4,1,4,
3438,9439,エム・エイチ・グループ,美容・エステ,http://mhgroup.co.jp/,19,-2,-2,1,4,
3439,2351,ASJ,サーバーサービス,http://www.asj.ad.jp/,23,-2,11,1,4,
3440,6025,日本PCサービス,各種受託システム開発,https://www.j-pcs.jp/,39,-2,N/A,1,4,
3441,1383,ベルグアース,種苗,http://www.bergearth.co.jp/,44,-2,6,1,4,
3442,4120,スガイ化学工業,機能性化学（医薬中間体）,http://www.sugai-chem.co.jp/,50,-2,-4,1,4,
3443,9973,小僧寿し,持ち帰り・回転寿司,http://www.kozosushi.co.jp/,55,-2,-23,1,4,
3444,7928,旭化学工業,精密加工・組立,http://www.asahikagakukogyo.co.jp/,63,-2,0,1,4,
3445,8181,東天紅,カジュアル・高級レストラン,http://www.totenko.co.jp/,67,-2,0,1,4,
3446,8209,フレンドリー,ファミリーレストラン,http://www.friendly-co.com/,79,-2,-4,1,4,
3447,3169,ミサワ,家具・インテリア専門店,http://www.unico-fan.co.jp/,81,-2,10,1,4,
3448,7477,ムラキ,輸送機器用品製造・卸,http://www.muraki.co.jp/,82,-2,-2,1,4,
3449,6938,双信電機,コンデンサ,http://www.soshin.co.jp/,94,-2,-2,1,4,
3450,6303,ササクラ,水処理機械,http://www.sasakura.co.jp/,102,-2,-2,1,4,
3451,9176,佐渡汽船,内航海運,http://www.sadokisen.co.jp/,110,-2,-1,1,4,
3452,6930,日本アンテナ,通信機器（アンテナ）,http://www.nippon-antenna.co.jp/,141,-2,-5,1,4,
3453,6203,豊和工業,工作機械,http://www.howa.co.jp/,185,-2,-5,1,4,
3454,9941,太洋物産,専門食品卸（農作物卸）,http://www.taiyo-bussan.co.jp/,203,-2,-7,1,4,
3455,6218,エンシュウ,溶接機械,http://www.enshu.co.jp/,208,-2,-6,1,4,
3456,4406,新日本理化,合成樹脂,http://www.nj-chem.co.jp/,260,-2,-2,1,4,
3457,7610,テイツー,古本チェーン店,http://www.tay2.co.jp/,283,-2,-4,1,4,
3458,3396,フェリシモ,通信販売（衣料・生活関連）,http://www.felissimo.co.jp/,309,-2,-7,1,4,
3459,8202,ラオックス,家電量販店,http://www.laox.co.jp/,628,-2,22,1,4,
3460,6727,ワコム,ＰＣ周辺機器,http://www.wacom.com/,713,-2,3,1,4,
3461,3156,UKCホールディングス,電子部品・半導体商社,http://www.ukcgroup.com/,2738,-2,-1,1,4,
3462,2345,アイスタディ,ソフトウェア（業務支援）,http://www.systech-i.co.jp/,4,-3,-15,1,4,
3463,8783,GFA,不動産投資,http://www.gfa.co.jp/,8,-3,72,1,4,
3464,3773,アドバンスト・メディア,ソフトウェア（業務支援）,http://www.advanced-media.co.jp/,26,-3,10,1,4,
3465,9318,アジア開発キャピタル,事業投資,http://www.asiadevelop.com/,27,-3,0,1,4,
3466,2228,シベール,菓子,http://www.cybele.co.jp/,32,-3,-3,1,4,
3467,3622,ネットイヤーグループ,ネット広告（ネットマーケティング支援）,http://www.netyear.net/,59,-3,6,1,4,
3468,6709,明星電気,通信機器（有線）,http://www.meisei.co.jp/,75,-3,3,1,4,
3469,6172,メタップス,ネット広告（ネットマーケティング支援）,http://corp.metaps.com/,89,-3,N/A,1,4,
3470,2173,博展,イベント企画・運営,http://www.hakuten.co.jp/,93,-3,13,1,4,
3471,5609,日本鋳造,鉄系鋳造,http://www.nipponchuzo.co.jp/,96,-3,-3,1,4,
3472,3911,Aiming,ソーシャルゲーム,http://aiming-inc.com/,97,-3,44,1,4,
3473,8708,藍澤證券,証券会社,http://www.aizawa.co.jp/,105,-3,-2,1,4,
3474,4080,田中化学研究所,電池材料,http://www.tanaka-chem.co.jp/,133,-3,8,1,4,
3475,3377,バイク王&カンパニー,中古車ディーラー,http://www.8190.co.jp/,170,-3,-7,1,4,
3476,2588,プレミアムウォーターホールディングス,テイクアウト・デリバリー,http://www.waterdirect.co.jp/,199,-3,23,1,4,
3477,5302,日本カーボン,電池材料,http://www.carbon.co.jp/,229,-3,-5,1,4,
3478,7915,日本写真印刷,商業・出版印刷,http://www.nissha.com/,1158,-3,5,1,4,
3479,1963,日揮,プラント設備工事,http://www.jgc.com/,6932,-3,2,1,4,
3480,6112,小島鉄工所,工作機械,http://www.kojimatekko.co.jp/,15,-4,5,1,4,
3481,3356,テリロジー,ネットワークインテグレーター,http://www.terilogy.com/,24,-4,-2,1,4,
3482,3671,ソフトマックス,医療情報システム開発,http://www.s-max.co.jp/,38,-4,0,1,4,
3483,2164,地域新聞社,出版（フリーペーパー等）,http://www.chiikinews.co.jp/,38,-4,10,1,4,
3484,4833,ぱど,出版（フリーペーパー等）,http://www.pado.co.jp/,70,-4,-3,1,4,
3485,6943,NKKスイッチズ,スイッチ・コネクタ,http://www.nkkswitches.co.jp/,70,-4,-1,1,4,
3486,7771,日本精密,時計,http://www.nihon-s.co.jp/,81,-4,8,1,4,
3487,9421,エヌジェイホールディングス,携帯電話販売,https://www.njhd.jp/,94,-4,-12,1,4,
3488,6751,日本無線,通信機器（無線）,http://www.jrc.co.jp/,1429,-4,6,1,4,
3489,9107,川崎汽船,外航海運,http://www.kline.co.jp/,10302,-4,-2,1,4,
3490,6090,ヒューマン・メタボローム・テクノロジーズ,バイオテクノロジー,http://humanmetabolome.com/,9,-5,13,1,4,
3491,6085,アーキテクツ・スタジオ・ジャパン,不動産仲介,http://www.asj-net.com/,14,-5,0,1,4,
3492,2656,ベクター,ソーシャルゲーム,http://www.vector.co.jp/,15,-5,-10,1,4,
3493,6177,AppBank,専門情報サイト,http://www.appbank.co.jp/,23,-5,N/A,1,4,
3494,6494,NFKホールディングス,ボイラー・バーナー,http://www.nfk-hd.co.jp/,26,-5,-4,1,4,
3495,3185,夢展望,専門Eコマース（B to C）,http://www.dreamv.co.jp/,31,-5,-14,1,4,
3496,1382,ホーブ,種苗,http://www.hob.co.jp/,37,-5,-1,1,4,
3497,3627,ネオス,組込みシステム開発,http://www.neoscorp.jp/,53,-5,-4,1,4,
3498,5337,ダントーホールディングス,建材・建築資材（窯業系）,http://www.danto.co.jp/,56,-5,-1,1,4,
3499,6016,ジャパンエンジンコーポレーション,エンジン,http://www.kobe-diesel.co.jp/,88,-5,-4,1,4,
3500,7577,パスポート,生活雑貨店,http://www.passport.co.jp/,102,-5,-5,1,4,
3501,6634,ネクスグループ,通信機器（携帯電話・PHS）,http://www.ncxxgroup.co.jp/,122,-5,34,1,4,
3502,7102,日本車輌製造,鉄道車両,http://www.n-sharyo.co.jp/,1011,-5,4,1,4,
3503,6839,船井電機,ビデオ・DVDレコーダー,http://www.funai.jp/,1338,-5,-7,1,4,
3504,2323,fonfun,モバイルコンテンツ制作・配信,http://www.fonfun.co.jp/,6,-6,-1,1,4,
3505,3803,イメージ情報開発,各種受託システム開発,http://www.image-inf.co.jp/,8,-6,2,1,4,
3506,6898,トミタ電機,ファインセラミックス,http://www.tomita-electric.com/,14,-6,0,1,4,
3507,6769,ザインエレクトロニクス,半導体（ファブレス）,http://www.thine.co.jp/,29,-6,-4,1,4,
3508,6666,リバーエレテック,水晶デバイス,http://www.river-ele.co.jp/,50,-6,-4,1,4,
3509,2338,ファステップス,通信関連システム開発,http://www.fasteps.co.jp/,50,-6,-2,1,4,
3510,3444,菊池製作所,金型,http://www.kikuchiseisakusho.co.jp/,58,-6,0,1,4,
3511,3441,山王,メッキ・熱処理加工,http://www.sanno.co.jp/,64,-6,0,1,4,
3512,3907,シリコンスタジオ,ソーシャルゲーム,http://www.siliconstudio.co.jp/,70,-6,N/A,1,4,
3513,3807,フィスコ,金融情報サービス,http://www.fisco.co.jp/,140,-6,28,1,4,
3514,3205,ダイドーリミテッド,レディースアパレル,http://www.daidoh-limited.com/,214,-6,-5,1,4,
3515,5721,エス・サイエンス,学習塾・予備校,http://www.s-science.jp/,13,-7,-6,1,4,
3516,1711,省電舎ホールディングス,電気工事,http://www.shodensya.com/,18,-7,1,1,4,
3517,3664,モブキャスト,ソーシャルゲーム,http://mobcast.co.jp/,31,-7,-9,1,4,
3518,8742,小林洋行,商品先物取引,http://www.kobayashiyoko.com/,32,-7,1,1,4,
3519,3840,パス,ICカード・チップ,http://www.pathway.co.jp/,34,-7,96,1,4,
3520,6775,TBグループ,情報読取機器,http://www.tb-group.co.jp/,41,-7,-2,1,4,
3521,8107,キムラタン,ベビー・子供服,http://www.kimuratan.co.jp/,42,-7,-3,1,4,
3522,6969,松尾電機,コンデンサ,http://www.ncc-matsuo.co.jp/,45,-7,-6,1,4,
3523,3667,enish,ソーシャルゲーム,http://www.enish.com/,50,-7,2,1,4,
3524,6257,藤商事,アミューズメント機器,http://www.fujimarukun.co.jp/,330,-7,-7,1,4,
3525,2767,フィールズ,アミューズメント機器,http://www.fields.biz/,767,-7,-7,1,4,
3526,8508,Jトラスト,消費者金融,http://www.jt-corp.co.jp/,850,-7,9,1,4,
3527,7014,名村造船所,造船,http://www.namura.co.jp/,1372,-7,3,1,4,
3528,3719,ジェクシード,経営・財務アドバイザリーサービス,http://www.gexeed.co.jp/,7,-8,-15,1,4,
3529,4240,クラスターテクノロジー,精密加工・組立,http://www.cluster-tech.co.jp/,7,-8,-7,1,4,
3530,5341,アサヒ衛陶,住宅設備（衛生機器）,http://www.asahieito.co.jp/,28,-8,-4,1,4,
3531,3760,ケイブ,ソーシャルゲーム,http://www.cave.co.jp/,28,-8,4,1,4,
3532,9127,玉井商船,外航海運,http://www.tamaiship.co.jp/,46,-8,-7,1,4,
3533,3083,シーズメン,カジュアル衣料専門店,http://www.csmen.co.jp/,53,-8,-6,1,4,
3534,5541,大平洋金属,合金鉄電炉,http://www.pacific-metals.co.jp/,387,-8,-8,1,4,
3535,3384,アークコア,中古車ディーラー,http://www.arkcore.co.jp/,30,-9,-7,1,4,
3536,3578,倉庫精練,繊維加工（染色加工）,http://www.soko.co.jp/,33,-9,-6,1,4,
3537,2144,やまねメディカル,介護サービス,http://www.ymmd.co.jp/,58,-9,2,1,4,
3538,7448,ジーンズメイト,カジュアル衣料専門店,http://www.jeansmate.co.jp/,92,-9,-3,1,4,
3539,6416,桂川電機,事務用プリンタ・複写機,http://www.kiphq.co.jp/,107,-9,-1,1,4,
3540,8354,ふくおかフィナンシャルグループ,地方銀行,http://www.fukuoka-fg.com/,2358,-9,-2,1,4,
3541,8894,原弘産,マンション開発,http://www.harakosan.co.jp/,8,-10,-13,1,4,
3542,4316,ビーマップ,各種受託システム開発,http://www.bemap.co.jp/,10,-10,-5,1,4,
3543,3775,ガイアックス,ソフトウェア（営業・マーケティング）,http://www.gaiax.co.jp/,57,-10,8,1,4,
3544,9878,セキド,宝石・貴金属販売,http://www.sekido.com/,90,-10,-10,1,4,
3545,8143,ラピーヌ,レディースアパレル,http://www.lapine.co.jp/,99,-10,-2,1,4,
3546,7544,スリーエフ,コンビニエンスストア,http://www.three-f.co.jp/,164,-10,-8,1,4,
3547,2395,新日本科学,臨床試験受託,http://www.snbl.co.jp/,172,-10,0,1,4,
3548,8186,大塚家具,家具・インテリア専門店,http://www.idc-otsuka.jp/,463,-10,-3,1,4,
3549,6084,オウチーノ,専門情報サイト,http://www.o-uccino.jp/,11,-11,-5,1,4,
3550,6131,浜井産業,工作機械,http://www.hamai.com/,36,-11,3,1,4,
3551,7707,プレシジョン・システム・サイエンス,遺伝子検出・解析機器,http://www.pss.co.jp/,38,-11,-1,1,4,
3552,8737,あかつき本社,証券会社,http://www.akatsuki-fg.com/,43,-11,3,1,4,
3553,6659,メディアリンクス,通信機器（有線）,http://www.medialinks.co.jp/,45,-11,-2,1,4,
3554,2158,FRONTEO,経営・財務アドバイザリーサービス,http://www.fronteo.com/,112,-11,19,1,4,
3555,3624,アクセルマーク,ソーシャルゲーム,http://www.axelmark.co.jp/,32,-12,21,1,4,
3556,9308,乾汽船,倉庫,http://www.inui.co.jp/,179,-12,19,1,4,
3557,8011,三陽商会,レディースアパレル,http://www.sanyo-shokai.co.jp/,676,-12,-9,1,4,
3558,2901,石垣食品,清涼飲料,http://www.ishigakifoods.co.jp/,4,-13,-11,1,4,
3559,3779,ジェイ・エスコムホールディングス,教材企画・制作,http://www.j-escom.co.jp/,5,-13,-6,1,4,
3560,3906,ALBERT,ネット広告（ネットマーケティング支援）,http://www.albert2005.co.jp/,8,-13,14,1,4,
3561,3936,グローバルウェイ,人材紹介,https://www.globalway.co.jp/,10,-13,N/A,1,4,
3562,8747,豊商事,商品先物取引,http://www.yutaka-shoji.co.jp/,35,-13,-4,1,4,
3563,9720,ホテル、ニューグランド,ホテル・旅館,http://www.hotel-newgrand.co.jp/,45,-13,-1,1,4,
3564,6624,田淵電機,コイル・トランス,http://www.zbr.co.jp/,262,-13,-3,1,4,
3565,3787,テクノマセマティカル,組込みシステム開発,http://www.tmath.co.jp/,6,-14,-6,1,4,
3566,8789,フィンテック　グローバル,事業投資,http://www.fgi.co.jp/,75,-14,1,1,4,
3567,6771,池上通信機,防災・防犯機器,http://www.ikegami.co.jp/,228,-14,-1,1,4,
3568,3823,アクロディア,組込みシステム開発,http://www.acrodea.co.jp/,23,-15,1,1,4,
3569,3750,セブンシーズホールディングス,出版（雑誌社）,http://www.sshd.co.jp/,27,-15,3,1,4,
3570,3350,レッド・プラネット・ジャパン,音楽配信サービス,http://www.redplanetjapan.com/,52,-15,18,1,4,
3571,8746,第一商品,商品先物取引,http://www.dai-ichi.co.jp/,0,-18,N/A,1,4,
3572,3927,アークン,情報セキュリティ,http://www.ahkun.jp/,6,-18,N/A,1,4,
3573,6397,郷鉄工所,プラント設備工事,http://www.gohiron.co.jp/,38,-18,-1,1,4,
3574,9701,東京會舘,カジュアル・高級レストラン,http://www.kaikan.co.jp/,59,-19,-10,1,4,
3575,5304,SECカーボン,ニューカーボン,http://sec-carbon.com/,127,-19,-14,1,4,
3576,6239,ナガオカ,化学機械,http://www.nagaokajapan.co.jp/,29,-20,-10,1,4,
3577,3686,ディー・エル・イー,映像・CM制作,http://www.dle.jp/,44,-20,36,1,4,
3578,6836,ぷらっとホーム,汎用コンピューター,http://www.plathome.co.jp/,11,-21,-2,1,4,
3579,2160,ジーエヌアイグループ,バイオテクノロジー,http://www.gnipharma.com/,13,-21,52,1,4,
3580,4840,トライアイズ,ソフトウェア（業務支援）,http://www.triis.co.jp/,16,-21,-21,1,4,
3581,6731,ピクセラ,ＰＣ周辺機器,http://www.pixela.co.jp/,19,-21,-34,1,4,
3582,3672,オルトプラス,ソーシャルゲーム,http://www.altplus.co.jp/,26,-22,43,1,4,
3583,9475,昭文社,出版（地図）,http://www.mapple.co.jp/,103,-22,-7,1,4,
3584,5216,倉元製作所,ガラス,http://www.kuramoto.co.jp/,27,-23,-21,1,4,
3585,7612,Nuts,アミューズメント機器,http://www.too-nuts.co.jp,2,-25,-40,1,4,
3586,8705,岡藤ホールディングス,商品先物取引,http://www.okato-holdings.co.jp/,28,-25,-11,1,4,
3587,2776,クリムゾン,カジュアル衣料専門店,http://www.crymson.co.jp/,5,-26,-22,1,4,
3588,6031,サイジニア,ネット広告（ネットマーケティング支援）,http://www.scigineer.co.jp/,6,-26,17,1,4,
3589,3858,ユビキタス,通信関連システム開発,http://www.ubiquitous.co.jp/,11,-26,5,1,4,
3590,3758,アエリア,ソーシャルゲーム,http://www.aeria.jp/,59,-27,-1,1,4,
3591,8572,アコム,消費者金融,http://www.acom.co.jp/,2451,-29,5,1,4,
3592,3680,ホットリンク,ネット広告（ネットマーケティング支援）,http://www.hottolink.co.jp/,22,-30,28,1,4,
3593,2586,フルッタフルッタ,専門食品卸（農作物卸）,https://www.frutafruta.com/,16,-31,-1,1,4,
3594,7122,近畿車輛,鉄道車両,http://www.kinkisharyo.co.jp/,455,-31,15,1,4,
3595,6166,中村超硬,精密加工・組立,http://www.nakamura-gp.co.jp/,50,-33,2,1,4,
3596,2191,テラ,バイオテクノロジー,http://www.tella.jp/,18,-35,3,1,4,
3597,3652,ディジタルメディアプロフェッショナル,半導体（ファブレス）,http://www.dmprof.com/,7,-38,-1,1,4,
3598,2321,ソフトフロントホールディングス,通信関連システム開発,http://www.softfront.co.jp/,17,-39,26,1,4,
3599,8704,トレイダーズホールディングス,証券会社,http://www.tradershd.com/,30,-42,2,1,4,
3600,2397,DNAチップ研究所,遺伝子検出・解析機器,http://www.dna-chip.co.jp/,3,-47,-3,1,4,
3601,3900,クラウドワークス,人材紹介,http://crowdworks.jp/,12,-48,N/A,1,4,
3602,4572,カルナバイオサイエンス,バイオテクノロジー,http://www.carnabio.com/,8,-52,10,1,4,
3603,4777,ガーラ,ソーシャルゲーム,http://www.gala.jp/,7,-55,-20,1,4,
3604,9399,Xinhua Holdings Ltd,金融情報サービス,http://www.xinhuafinance.com,9,-56,-7,1,4,
